Issue ID,Judul
100,Analisis Estimasi Tarikan Gerakan Terhadap Gerakan Mengenggam Berbagai Objek Pada Prostetik Tangan Bionik Menggunakan Regresi Linier
100,Implementasi Raspberry Pi 5 Pulse Width Modulation pada Sistem Penghantar Daya Nirkabel
100,Evaluasi Proses Request Fulfillment Dan Problem Management Sistem Informasi Pada PSIK Fakultas Ilmu Komputer Universitas Brawijaya Menggunakan Framework ITIL
100,Analisis Faktor Push-Pull-Mooring dalam Beralih Penggunaan Centralized Exchange (CEX) Cryptocurrency Indonesia ke CEX Internasional
100,Sistem Pendeteksi Depresi Melalui Pola Suara Menggunakan Metode Formant Analysis
100,Perancangan User Experience Aplikasi Pengingat Untuk Kedaluwarsa Makanan Berbasis Android
100,Penerapan Algoritma K-Nearest Neighbor untuk Klasifikasi Kemampuan Lulusan Siswa Dalam Bersaing untuk Mendapatkan Pekerjaan (Studi Kasus: SMK “SORE” Tulungagung)
101,Sistem Rekomendasi Model Sandal Pada Home Industri Menggunakan Collaborative Filtering dan Algoritma Matrix Factorization.
101,Pengaruh Variasi Kapasitor dan Faktor Kualitas Terhadap Daya Pada Sistem Penghantar Daya Nirkabel
101,Deteksi Bola pada Robot Humanoid Sepak Bola dengan Menggunakan Haar Cascade dan HSV
101,Penerapan Wavelet Transform pada Sinyal Ultrasound untuk Analisis Kesehatan Bibit Tanaman Sawit
101,Sistem Pengaturan Agroklimat Berbasis IoT Pada Budidaya Vanili Menggunakan Metode Fuzzy
101,Purwarupa Sistem Pengatur Pergerakan Robot Manipulator Pemindah Barang Pada Gudang Logistik Menggunakan Metode Inverse Kinematic
101,Perbandingan Kinerja Web Service Berbasis Rest dan GraphQL Pada Pengiriman Data Electrocardiogram (ECG)
101,Implementasi Metode Pan-Tompkins pada  Treadmill Stress Test untuk Deteksi Gangguan Irama Jantung Menggunakan Shimmer Electrocardiogram
101,Pengembangan Sistem Penghitungan Penumpang Otomatis dalam Kondisi Wajah Penumpang yang Dikaburkan Menggunakan Algoritma YOLOv8 dan ByteTrack
101,Implementasi Augmented Reality Menggunakan Marker Based Tracking Untuk Informasi Gedung Fakultas Ilmu Komputer Berbasis Android
101,Implementasi Arduino UNO R4 Pulse Width Modulation pada Sistem Penghantar Daya Nirkabel
101,Implentasi Algoritma Ant Colony Optimization untuk Pencarian Jalur Optimal Multipath Routing Pada Software Define Network
101,Analisis Sentimen Berita Pemblokiran TikTok Shop Pada Kolom Komentar YouTube Menggunakan Long-Short Term Memory
101,Pengembangan Aplikasi Pemantauan Tindak Lanjut Hasil Pengawasan (Studi Kasus: Inspektorat Daerah Kabupaten Lombok Timur)
101,Perancangan dan Pengembangan Aplikasi Berbasis Gamification untuk Meningkatkan Partisipasi Masyarakat dalam Pengelolaan Sampah
101,Studi Implementasi Skalabilitas Pada Sistem Inferensi Data Elektrokardiogram Berbasis Cloud
101,Pengembangan Sistem Pengelolaan Katering Berbasis Web (Studi Kasus: PT. Inggit Seafood Catering)
101,Implementasi Perangkat Pengendali Game Snowboard ‘Snow’ Menggunakan Sensor IMU Dengan Metode Random Forest
101,Pengembangan Aplikasi Mobile Klasifikasi Ekspresi Wajah Manusia pada Platform Android Menggunakan Arsitektur MobileNet
101,Implementasi Sistem Deteksi Stress berbasis Machine Learning berdasarkan Sinyal Photoplethysmogram dari Polar Verity Sense
101,Deteksi Gestur Tangan Menggunakan Metode Support Vector Machine (SVM) untuk Lengan Prostetik Bionik
101,Implementasi Algoritma Ant Colony Optimization Untuk Rekomendasi Rute Terpendek Pada Usaha Thriting Di Kota Malang
101,Analisis Performa Arduino Uno Terhadap Algoritma Enkripsi AES-128 dalam Implementasi Sistem RFID
101,Analisis Variasi Ekstraksi Fitur dan Klasifikasi Dengan Noise Reduction Untuk Pengenalan Navigasi Suara Pada Smart Wheelchair
101,Implementasi Fuzzy Mamdani Untuk Mengoptimalkan Gerakan Jari Pada Lengan Prostetik Bionik
101,Simulasi Deteksi Keretakan Gedung Menggunakan Quadcopter Berbasis YOLOv8
101,"Perancangan Antarmuka Pada Sistem Informasi Investasi dan Pemasaran Domba Digital Masyarakat 5.0 Menggunakan Metode Human Centered Design (HCD) (Desa Bumirejo, Kecamatan Dampit, Kabupaten Malang)"
101,Pengembangan Aplikasi Janur untuk Booking Vendor Pernikahan Dengan Teknologi 360 Derajat Foto Berbasis Mobile
101,Personalisasi Genre Playlist Musik Berdasarkan Ritme dan Tempo Menggunakan Deteksi Onset dan Spectral Contrast
101,Penerapan Prinsip Aesthetic-Usability Effect untuk Mengukur Tingkat Usability pada Aplikasi M-Banking BCA Mobile Menggunakan Usability Testing
101,Desain dan Analisis Planar Koil Sirkular pada Sistem Wireless Power Transfer
101,Analisis Sentimen Terhadap Makanan Manis Di Platform X Menggunakan TF-IDF dan Naive Bayes
101,Perancangan Model Artificial Neural Network untuk Klasifikasi Posisi Jatuh Robot Humanoid Dengan Sensor IMU
101,Sistem Wearable Deteksi Postur pada Training Lateral Raise menggunakan Sensor MPU6050 dengan Algoritma Random Forest
101,Perancangan Lokalisasi Pada Robot Humanoid Sepak Bola  Menggunakan Metode Visual-Inertial Odometry (VIO)
101,Implementasi Sistem Autentikasi Pada Aplikasi Berbasis Website Menggunakan Data Photoplethysmography (PPG)
101,"Klasifikasi Air Layak Konsumsi Berdasarkan pH, Kekeruhan, dan Konsentrasi Zat Terlarut Berbasis Arduino Menggunakan Random Forest"
101,Implementasi Sarung Tangan Gaming Boxing : “Thunder Ray” Dengan Menggunakan Sensor Gerak MPU6050 Dan Metode Random Forest Untuk Pendeteksi Gerakan Tinju
101,Penggunaan Model Tabular Retrieval Model (TabR) dengan K-Means Clustering untuk Efisiensi Klasifikasi dan Regresi Data Tabular
101,Implementasi Metode Kalman Filter Dan Model YOLOv8n Untuk Fitur Human-Following Pada Kursi Roda Pintar
101,Implementasi Ekstrasi MFCC Pada Hidden Markov Model untuk Identifikasi Emosi Manusia Berdasarkan Suara Detak Jantung
101,Eksperimen Penerapan Framework Desain User Interface untuk Lanjut Usia pada PLN Mobile untuk Meningkatkan Usability kepada Pengguna Pra-Lanjut Usia
101,"Analisis Perbandingan Filter Eksponensial, Butterworth IIR, dan Gaussian smoothing  pada Lengan Prostetik Bionik Berbasis Wearable Electromyography Armband Sensor"
101,Pengembangan Aplikasi Perpustakaan Berbasis Website pada SDN Bandungrejosari 4 Malang
101,"Analisis Perbandingan Fitur Waveform Length, Mean Absolute Value, dan Root Mean Square Pada Lengan Prostetik Bionik"
101,"Implementasi Perhitungan Center of Mass, Zero Moment Point, dan Support Polygon Pada Pergerakan Robot Humanoid"
101,Analisis Sentimen Terhadap Program Indonesian International Student Mobility Award (IISMA) di Platform X / Twitter Menggunakan TF-IDF dan SVM
101,Evaluasi Usability dan Perbaikan User Experience Aplikasi M-Paspor Menggunakan Pendekatan 4D Framework
101,Sistem Klasifikasi Kondisi Laboratorium Medis Berdasarkan Suhu Dan Kelembapan Menggunakan Algoritma Jaringan Syaraf Tiruan (JST)
101,Pengembangan Aplikasi Sistem Informasi Layanan Tabungan Nasabah Berbasis Web (Studi Kasus: Bank Sampah RW 09 Kelurahan Jatisari Kota Bekasi)
102,Deteksi Bencana Banjir Berdasarkan Data Curah Hujan Di Daerah Jakarta Menggunakan Logistic Regression Neural Network
102,Evaluasi Usability Aplikasi PERSADA: Sistem Monitoring Pajak Daerah di Kota Malang
102,Studi Perbandingan Lazy Loading Native dan IntersectionObserver JavaScript Dalam Pengelolaan Konten Gambar Pada Pengembangan Website
102,Analisis Performa Arduino Uno Dalam Embedded System Berbasis RFID Terhadap Algoritma Enkripsi SKINNY
102,Evaluasi Kesuksesan Layanan Website Eduakksa Berdasarkan Teori DeLone and McLean Model
102,Analisis Quality in Use dan SWOT Produk Skincare Lokal dan Global Berdasarkan Sentimen Pengguna
102,Pengaruh Keterampilan Mengelola Kelas dan Kompetensi Pedagogik Mahasiswa PLP Program Studi Pendidikan Teknologi Informasi Universitas Brawijaya Terhadap Motivasi Belajar Siswa di SMK Negeri 4 Malang
102,Klasifikasi Kelayakan Konsumsi Air Kelapa Berdasarkan PH dan Kekeruhan Menggunakan Metode Random Forest Berbasis Arduino
102,Pengembangan IoT Gateway Terdistribusi Berbasis Kubernetes
102,Analisis Sentimen Ulasan Konsumen Martabak Kubang Hayuda Menggunakan Support Vector Machine
102,Perancangan Pengalaman Pengguna E-Learning Pendamping Pelatihan Cybersecurity
102,Penerapan Modul Ghost dan SimAM pada Sistem Guide Following Kursi Roda Pintar Berbasis YOLOv8N
102,"Analisis Pengaruh Diskon Harga, Ulasan Produk, Dan Persepsi Kualitas Terhadap Minat Beli Pengguna Flashsale TikTokShop"
102,Analisis Akar Permasalahan  Kepuasan Tamu Hotel Savana Berdasarkan Sentimen Negatif
102,Pengaruh Penggunaan Wordwall dalam Meningkatkan Hasil Belajar Siswa SMK Negeri 12 Malang Pada Mata Pelajaran Informatika
102,Evaluasi User Experience Pada Aplikasi JOOX Mobile Menggunakan Metode Diary Study
102,Deteksi Pergerakan Kepala Menggunakan Kombinasi YOLOv8N dan GhostNet untuk Navigasi Kursi Roda Pintar
102,Analisis Pengaruh Marketplace Berbasis Mobile Pada Penumpukan Pakaian Bekas Layak Pakai (Studi Kasus: Carousell)
102,Analisa Perbandingan Performa Framework Web Server Nest JS Dan Hapi JS Berbasis REST API
102,Perbandingan Model Machine Learning untuk Prediksi Bencana Tanah Longsor Secara Spasial di Kabupaten Malang
102,Penerapan Machine Learning Extreme Gradient Boosting Dalam Klasifikasi Potensi Tsunami Berdasarkan Data Gempa Bumi
102,Pengaruh Implementasi Problem-Based Learning Berbantuan Sumber  Belajar Digital pada Mata Pelajaran Instalasi Perangkat Jaringan
102,Analisis Geospasial Perubahan Penggunaan Lahan Sawah Di Kota Malang Menggunakan Google Earth Engine
102,Penerapan Ekstraksi BFCC Pada Hidden Markov Model Untuk Identifikasi Emosi Manusia Berdasarkan Suara Detak Jantung
102,Analisis Teknik Embedding Model NV-Embed pada Large Language Models Berbasis Retrieval Augmented Generation
102,Pengembangan Business Intelligence Dashboard Untuk Monitoring Key Performance Indicator Perusahaan di WWMusik Malang
102,Analisis Sentimen Produk Hijab Pada E-Commerce Tokopedia Menggunakan Algoritma Support Vector Machine dan IndoBERT Embedding
102,Evaluasi Penerimaan Layanan Aplikasi LolosASN Berdasarkan Teori Technology Acceptance Model
102,"Klasifikasi Kelayakan Konsumsi Susu Kedelai Berdasarkan PH, Warna, dan Aroma Menggunakan Metode Random Forest Berbasis Arduino"
102,Implementasi Convolutional Neural Network Pada Lengan Prostetik Bionik Berbasis Wearable Electromyography Armband Sensor
102,Implementasi Sistem Inferensi Klasifikasi Detak Jantung Berbasis Stream Processing Pada Jetson Nano
102,Penerapan Algoritma K-Means Clustering untuk Segmentasi Pelanggan Berdasarkan Model RFM Pada Resik Aquatics
102,Deteksi Arah Pergerakan Kepala untuk Navigasi pada Kursi Roda Pintar Menggunakan Kombinasi Metode Berbasis YOLOv8N
102,Desain dan Pengembangan Aplikasi Ceria Mobile Berbasis Human-Centered Design: Studi Kasus PT Ceria Nugraha Indotama
102,Sistem Wearable untuk Training Aerodinamis Pesepeda pada Posisi Drop Bar dengan Metode Random Forest Berbasis Data MPU6050
102,Pengembangan Sistem Smart Home Berbasis Pengenalan Suara Menggunakan Model Long Short-Term Memory
102,Analisis Klasifikasi Spam Email Menggunakan Metode Extreme Gradient Boosting (XGBoost)
102,Analisis Performa Arduino Uno Dalam Penggunaan  Algoritma Enkripsi Speck-128 Dalam Implementasi Sistem RFID
102,Analisis Sentimen Berbasis Aspek Ulasan Pengguna Aplikasi Alfagift Menggunakan Metode Random Forest dan Pemodelan Topik Latent Dirichlet Allocation
102,Pengaruh Koefisien Kopling dan Jarak Pada Pengembangan Sistem Penghantar Daya Nirkabel
102,Pengaruh Penerapan Model Pembelajaran Teams Games Tournament Terhadap Hasil Belajar Peserta Didik Mata Pelajaran Informatika Di SMK 1 Pancasila Ambulu
102,Pengembangan Dashboard Business Intelligence dengan Integrasi Metode Kimball Lifecycle dan Design Thinking untuk Memantau Performa Karyawan di PT Jalin Mayantara Indonesia
102,Analisis Pengaruh Penggunaan Strategi Semantic Search Engine Optimization (SEO) dan Keyword Mapping Terhadap Visibilitas Website Merteyasabaliadventure.com pada Search Engine
102,Implementasi Sistem Deteksi Anomali pada Jaringan Komputer dengan Pendekatan XGBoost dan Data SNMP
102,Analisis dan Evaluasi Proses Bisnis Pada Manajemen Sumber Daya Manusia Dalam Meningkatkan Kinerja Operasional Di PT Telkom Indonesia
102,Analisis Perbandingan Sentimen Pengguna X dan Reddit Terhadap Starlink di Indonesia Melalui Uji Hipotesis Statistik Two-Proportion Z-Test
102,Implementasi Kombinasi Eksponensial dan Notch Filter Untuk Mengurangi Noise Pada Sistem Pengenalan Pergerakan Lengan Prostetik Bionik
102,Deteksi Nefropati Diabetik Pada Pasien Diabetes Melitus Menggunakan Regresi Logistik
102,"Klasifikasi Kelayakan Konsumsi Susu Kambing Etawa Pasteurisasi Berdasarkan Warna, Aroma, dan PH dengan Metode Random Forest Berbasis Arduino"
102,Sistem Kendali Pengikut Terarah Smart Wheelchair pada Pencahayaan Beragam Menggunakan Gamma Correction dan YOLOv8n Termodifikasi
103,Sistem Pelacakan Pemandu untuk Kursi Roda Pintar Menggunakan Efficient Convolution Operator dan Weighted-Thresholded Histogram Equalization
103,Implementasi Speech Recognition berbasis Raspberry Pi 5 pada Ekosistem Smart-Home menggunakan Algoritma Gated Recurrent Unit (GRU)
103,Alasan Penurunan Popularitas dari Video Game Free Fire: Analisis Kasus dari Perspektif Pemain Game
103,Analisis Kinerja Autentikasi Berbasis Behavioral Biometrics Menggunakan Algoritma Decision Tree dan Differential Privacy
103,Analisis Pengaruh Program Edukatif Clash of Champions Terhadap Motivasi Belajar Siswa SMKN 2 Kota Malang
103,Analisis Ulasan Pelanggan Menggunakan Naïve Bayes Classifier pada Plus Coffee and Space
103,Penggunaan Autocontrast dan YOLOv10n Untuk Deteksi Permukaan Jalan dalam Kondisi Pencahayaan Beragam pada Kursi Roda Pintar
103,Analisis Kualitas Website E-Learning Universitas Islam Bandung (E-Kuliah) Menggunakan Metode WebQual 4.0 dan Importance Performance Analysis (IPA)
103,Eksperimen Penerapan Information Architecture Berdasarkan Mental Model Pengguna pada Aplikasi Situbondo Ojek Kurir Guna Meningkatkan Usability
103,Sistem Wearable Untuk Deteksi Postur Lockout Dalam Mixed-Grip Deadlift Menggunakan Metode Random Forest Berbasis Data MPU6050
103,Pencegahan Cedera Gerakan Kepala Individu Pemula Dengan IMT Obesitas Menggunakan Topi Olahraga Berbasis Data Sensor MPU6050 dan Metode Random Forest
103,Analisis Penggunaan ChatGPT dalam Pembelajaran dengan Model Problem Based Learning Terhadap Hasil Belajar Siswa Sekolah Menengah Kejuruan
103,Pembentukan Kemampuan Abstraksi Siswa dalam Mata Pelajaran Pemrograman Web Melalui Penguatan Pengalaman Pemecahan Masalah
103,Pengaruh Implementasi Problem-Based Learning Berbantuan GitHub dan ChatGPT Terhadap Hasil Belajar dan Kemampuan Kolaborasi
103,Analisis Perbandingan Efisiensi Waktu Layanan BPJS: Pendaftaran dan Informasi Ketersediaan Tempat Tidur Antara Mobile JKN dengan WhatsApp di Kota Malang
103,Implementasi K-Nearest Neighbors untuk Sistem Deteksi Kelelahan Otot pada Pengemudi Berbasis Shimmer Electromyography Sensor
103,Analisis Perbandingan Server Side dan Client Side Data Fetching pada Framework Next.Js (Studi Kasus Aplikasi Online Course)
103,"Pengaruh Kualitas Layanan Website Terhadap Kepuasan Pengguna Menggunakan Metode WebQual 4.0 dan Importance Performance Analysis (IPA). (Studi Kasus: Departemen Teknik Elektro dan Informatika,  Universitas Negeri Malang)"
103,Analisis Klasifikasi Waktu Tunggu Kerja Lulusan dengan Support Vector Machine pada Data Tracer Study (Studi Kasus: Lulusan 2015-2020 Fakultas Ilmu Komputer Universitas Brawijaya)
103,Pengaruh Implementasi Problem-based Learning berbantuan ChatGPT dan Github terhadap Hasil Belajar dan Kemampuan Pemecahan Masalah
103,Evaluasi Pelayanan Publik di Kampung Kayutangan Heritage Berdasarkan Analisis Sentimen dan Root Cause Analysis (RCA)
103,Pengaruh Implementasi Problem-Based Learning Berbantuan GitHub dan ChatGPT Terhadap Hasil Belajar dan Kemampuan Logika Pemrograman
103,Penerapan Circular Hough Transform Untuk Deteksi Sel Darah Pada Citra Mikroskopik Berbasis Smartphone
103,Efektivitas Pelatihan Fishbone Dengan Flipped Classroom Dalam Meningkatkan Kinerja Dan Adaptasi Karyawan Di PT Kurnia Ciptamoda Gemilang
103,Pemodelan Prediktif Harga Saham Menggunakan Simple Moving Average Dengan Metode Long Short-Term Memory
103,Deteksi Pergerakan Arah Kepala Minim Pencahayaan Menggunakan CLAHE dan YOLOv10N Pada Kursi Roda Pintar
103,Analisis Kualitas Website SMP Negeri 21 Malang Menggunakan Metode WebQual 4.0 dan Importance Performance Analysis (IPA)
103,Pengembangan Sistem Wearable untuk Deteksi Postur Duduk Miring Berbasis Data Sensor MPU6050 dan Metode Support Vector Machine
103,Sistem Monitoring Laju Pernapasan Pada Olahraga Yoga Berdasarkan Sinyal Elektrokardiogram Berbasis Shimmer
103,"Eksperimen Penerapan Prinsip Consistency, Zebra Stripes, dan Peningkatan Clickable Element guna Meningkatkan User Experience Website SIAM UB"
103,Implementasi Ekstraksi Gammatone-Frequency Cepstral Coefficient dan Klasifikasi Hidden Markov Model dalam Identifikasi Emosi Menggunakan Suara Jantung
103,Evaluasi dan Pemodelan Proses Bisnis pada Proses Pengiriman Barang di Divisi Operasional PT Mitra International Tbk
103,Implementasi Collaborative Mindmapping dalam Lingkungan Pembelajaran Berbasis Spherical Video-Based Virtual Reality (SVVR) Two-tier Feedback Pada Siswa SMK Negeri 3 Batu
103,Analisis Komparatif Kinerja Library WebSocket dalam Bahasa Pemrograman Go
103,Pengaruh Implementasi Problem-Based Learning dengan Variasi Skenario Screen Time terhadap Hasil dan Minat Belajar
103,Analisis Perbedaan Kemampuan Menulis Argumentatif dan Berpikir Kritis pada Mahasiswa Pendidikan Teknologi Informasi Melalui Implementasi Teknologi Berbasis AI
103,Pengaruh Implementasi Model Problem-Based Learning Berbantuan GitHub dan ChatGPT Terhadap Hasil Belajar dan Kemampuan Abstraksi
103,Sistem Tracking Pemandu dalam Kondisi Pencahayaan Beragam pada Smart Wheelchair Menggunakan Metode CLAHE dan YOLOv10N
103,Klasifikasi Tingkat Obesitas Berdasarkan Pola Hidup dan Kebiasaan Konsumsi Makanan menggunakan meotde K-Nearest Neighbor
103,Sistem Klasifikasi Serangan Pada Website Berbasis Wordpress Menggunakan Machine Learning
103,Perbandingan Penggunaan DenseNet201 dan YOLOv8 Pada Pengembangan Sistem Klasifikasi Sampah pada Raspberry Pi 4 Menggunakan Kamera Penglihatan Malam
103,Analisis Sentimen Pengguna Sosial Media Twitter/X Terhadap Acara Clash of Champions Menggunakan Metode Multinomial Naïve Bayes
103,Analisis Faktor-Faktor yang Memengaruhi Kepuasan Pengguna Aplikasi Gramedia Digital
103,Pengaruh Implementasi Model Problem-Based Learning Berbantuan GitHub dan ChatGPT terhadap Hasil Belajar dan Kreativitas Pemrograman
